,Date,1
958,2023-10-29 10,23.85
959,2023-10-29 11,26.73
960,2023-10-29 12,24.6
961,2023-10-29 13,24.17
962,2023-10-29 14,22.87
963,2023-10-29 15,24.11
964,2023-10-29 16,22.03
965,2023-10-29 17,21.24
966,2023-10-29 18,20.83
967,2023-10-29 19,20.93
968,2023-10-29 20,21.09
969,2023-10-29 21,21.2
970,2023-10-29 22,21.19
971,2023-10-29 23,21.0
972,2023-10-30 00,19.76
973,2023-10-30 01,19.67
974,2023-10-30 02,19.7
975,2023-10-30 03,19.44
976,2023-10-30 04,19.68
977,2023-10-30 05,19.7
978,2023-10-30 06,19.87
979,2023-10-30 07,21.35
980,2023-10-30 08,24.2
981,2023-10-30 09,25.47
982,2023-10-30 10,26.95
983,2023-10-30 11,
984,2023-10-30 12,27.3
985,2023-10-30 13,31.4
986,2023-10-30 14,26.24
987,2023-10-30 15,28.04
988,2023-10-30 16,26.48
989,2023-10-30 17,22.42
990,2023-10-30 18,21.37
991,2023-10-30 19,21.02
992,2023-10-30 20,20.95
993,2023-10-30 21,20.62
994,2023-10-30 22,20.47
995,2023-10-30 23,20.41
996,2023-10-31 00,20.47
997,2023-10-31 01,20.62
998,2023-10-31 02,20.41
999,2023-10-31 03,20.03
1000,2023-10-31 04,19.99
1001,2023-10-31 05,20.03
1002,2023-10-31 06,20.04
1003,2023-10-31 07,23.86
1004,2023-10-31 08,28.6
1005,2023-10-31 09,30.06
1006,2023-10-31 10,32.75
1007,2023-10-31 11,31.94
1008,2023-10-31 12,31.31
1009,2023-10-31 13,31.35
1010,2023-10-31 14,30.94
1011,2023-10-31 15,29.78
1012,2023-10-31 16,27.01
1013,2023-10-31 17,22.37
1014,2023-10-31 18,22.03
1015,2023-10-31 19,21.88
1016,2023-10-31 20,21.39
1017,2023-10-31 21,20.96
1018,2023-10-31 22,20.64
1019,2023-10-31 23,20.6
1020,2023-11-01 00,20.73
1021,2023-11-01 01,20.85
1022,2023-11-01 02,20.89
1023,2023-11-01 03,20.3
1024,2023-11-01 04,20.44
1025,2023-11-01 05,20.62
1026,2023-11-01 06,20.89
1027,2023-11-01 07,24.15
1028,2023-11-01 08,30.6
1029,2023-11-01 09,30.81
1030,2023-11-01 10,32.5
1031,2023-11-01 11,33.57
1032,2023-11-01 12,34.65
1033,2023-11-01 13,34.92
1034,2023-11-01 14,34.54
1035,2023-11-01 15,29.73
1036,2023-11-01 16,30.31
1037,2023-11-01 17,24.15
1038,2023-11-01 18,22.48
1039,2023-11-01 19,22.29
1040,2023-11-01 20,21.39
1041,2023-11-01 21,20.21
1042,2023-11-01 22,19.72
1043,2023-11-01 23,19.18
1044,2023-11-02 00,18.98
1045,2023-11-02 01,18.83
1046,2023-11-02 02,18.77
1047,2023-11-02 03,18.89
1048,2023-11-02 04,18.56
1049,2023-11-02 05,17.89
1050,2023-11-02 06,18.4
1051,2023-11-02 07,22.39
1052,2023-11-02 08,32.15
1053,2023-11-02 09,35.0
1054,2023-11-02 10,36.45
1055,2023-11-02 11,36.52
1056,2023-11-02 12,34.76
1057,2023-11-02 13,32.49
1058,2023-11-02 14,31.89
1059,2023-11-02 15,31.25
1060,2023-11-02 16,29.61
1061,2023-11-02 17,23.67
1062,2023-11-02 18,21.64
1063,2023-11-02 19,21.11
1064,2023-11-02 20,20.64
1065,2023-11-02 21,20.44
1066,2023-11-02 22,19.88
1067,2023-11-02 23,20.05
1068,2023-11-03 00,19.8
1069,2023-11-03 01,19.53
1070,2023-11-03 02,19.1
1071,2023-11-03 03,19.59
1072,2023-11-03 04,18.65
1073,2023-11-03 05,18.17
1074,2023-11-03 06,18.94
1075,2023-11-03 07,22.12
1076,2023-11-03 08,29.23
1077,2023-11-03 09,32.91
1078,2023-11-03 10,34.48
1079,2023-11-03 11,32.32
1080,2023-11-03 12,34.36
1081,2023-11-03 13,33.3
1082,2023-11-03 14,33.51
1083,2023-11-03 15,28.67
1084,2023-11-03 16,26.71
1085,2023-11-03 17,23.41
1086,2023-11-03 18,21.79
1087,2023-11-03 19,21.55
1088,2023-11-03 20,21.16
1089,2023-11-03 21,20.84
1090,2023-11-03 22,20.4
1091,2023-11-03 23,20.64
1092,2023-11-04 00,20.14
1093,2023-11-04 01,19.9
1094,2023-11-04 02,19.65
1095,2023-11-04 03,19.02
1096,2023-11-04 04,17.87
1097,2023-11-04 05,18.99
1098,2023-11-04 06,18.28
1099,2023-11-04 07,21.87
1100,2023-11-04 08,31.76
1101,2023-11-04 09,35.47
1102,2023-11-04 10,36.92
1103,2023-11-04 11,36.31
1104,2023-11-04 12,36.56
1105,2023-11-04 13,33.06
1106,2023-11-04 14,35.45
1107,2023-11-04 15,33.82
1108,2023-11-04 16,30.41
1109,2023-11-04 17,24.13
1110,2023-11-04 18,22.9
1111,2023-11-04 19,22.03
1112,2023-11-04 20,21.74
1113,2023-11-04 21,21.6
1114,2023-11-04 22,21.35
1115,2023-11-04 23,20.64
1116,2023-11-05 00,19.6
1117,2023-11-05 01,19.12
1118,2023-11-05 02,19.11
1119,2023-11-05 03,19.16
1120,2023-11-05 04,19.08
1121,2023-11-05 05,19.08
1122,2023-11-05 06,18.98
1123,2023-11-05 07,22.24
1124,2023-11-05 08,29.43
1125,2023-11-05 09,32.42
1126,2023-11-05 10,33.42
1127,2023-11-05 11,34.47
1128,2023-11-05 12,35.27
1129,2023-11-05 13,35.29
1130,2023-11-05 14,34.05
1131,2023-11-05 15,32.87
1132,2023-11-05 16,31.01
1133,2023-11-05 17,24.8
1134,2023-11-05 18,23.55
1135,2023-11-05 19,21.44
1136,2023-11-05 20,20.58
1137,2023-11-05 21,20.04
1138,2023-11-05 22,20.41
1139,2023-11-05 23,20.81
1140,2023-11-06 00,20.64
1141,2023-11-06 01,21.3
1142,2023-11-06 02,20.06
1143,2023-11-06 03,19.97
1144,2023-11-06 04,20.99
1145,2023-11-06 05,21.46
1146,2023-11-06 06,20.8
1147,2023-11-06 07,23.11
1148,2023-11-06 08,30.79
1149,2023-11-06 09,33.51
1150,2023-11-06 10,34.54
1151,2023-11-06 11,35.67
1152,2023-11-06 12,35.38
1153,2023-11-06 13,36.62
1154,2023-11-06 14,34.75
1155,2023-11-06 15,29.03
1156,2023-11-06 16,26.19
1157,2023-11-06 17,23.91
1158,2023-11-06 18,23.23
1159,2023-11-06 19,23.5
1160,2023-11-06 20,22.94
1161,2023-11-06 21,22.57
1162,2023-11-06 22,21.32
1163,2023-11-06 23,20.64
1164,2023-11-07 00,19.91
1165,2023-11-07 01,19.61
1166,2023-11-07 02,19.7
1167,2023-11-07 03,19.62
1168,2023-11-07 04,20.12
1169,2023-11-07 05,20.42
1170,2023-11-07 06,20.1
1171,2023-11-07 07,20.64
1172,2023-11-07 08,26.55
1173,2023-11-07 09,28.68
1174,2023-11-07 10,26.19
1175,2023-11-07 11,29.06
1176,2023-11-07 12,29.74
1177,2023-11-07 13,29.97
1178,2023-11-07 14,29.01
1179,2023-11-07 15,24.87
1180,2023-11-07 16,24.0
1181,2023-11-07 17,21.18
1182,2023-11-07 18,20.43
1183,2023-11-07 19,20.28
1184,2023-11-07 20,20.27
1185,2023-11-07 21,20.12
1186,2023-11-07 22,20.0
1187,2023-11-07 23,20.0
1188,2023-11-08 00,19.69
1189,2023-11-08 01,19.59
1190,2023-11-08 02,19.23
1191,2023-11-08 03,18.92
1192,2023-11-08 04,19.07
1193,2023-11-08 05,18.22
1194,2023-11-08 06,17.67
1195,2023-11-08 07,20.29
1196,2023-11-08 08,28.67
1197,2023-11-08 09,30.99
1198,2023-11-08 10,34.0
1199,2023-11-08 11,36.87
1200,2023-11-08 12,36.66
1201,2023-11-08 13,34.57
1202,2023-11-08 14,32.26
1203,2023-11-08 15,34.2
1204,2023-11-08 16,26.57
1205,2023-11-08 17,23.91
1206,2023-11-08 18,22.63
1207,2023-11-08 19,22.29
1208,2023-11-08 20,21.85
1209,2023-11-08 21,20.42
1210,2023-11-08 22,20.29
1211,2023-11-08 23,20.13
1212,2023-11-09 00,19.94
1213,2023-11-09 01,20.01
1214,2023-11-09 02,19.9
1215,2023-11-09 03,19.8
1216,2023-11-09 04,19.91
1217,2023-11-09 05,19.7
1218,2023-11-09 06,19.11
1219,2023-11-09 07,20.91
1220,2023-11-09 08,32.35
1221,2023-11-09 09,35.31
1222,2023-11-09 10,34.21
1223,2023-11-09 11,34.3
1224,2023-11-09 12,34.44
1225,2023-11-09 13,34.11
1226,2023-11-09 14,33.19
1227,2023-11-09 15,31.76
1228,2023-11-09 16,28.61
1229,2023-11-09 17,24.57
1230,2023-11-09 18,23.44
1231,2023-11-09 19,22.11
1232,2023-11-09 20,22.55
1233,2023-11-09 21,22.41
1234,2023-11-09 22,22.79
1235,2023-11-09 23,22.48
1236,2023-11-10 00,21.83
1237,2023-11-10 01,21.55
1238,2023-11-10 02,22.08
1239,2023-11-10 03,21.84
1240,2023-11-10 04,21.0
1241,2023-11-10 05,20.69
1242,2023-11-10 06,21.13
1243,2023-11-10 07,24.5
1244,2023-11-10 08,31.13
1245,2023-11-10 09,31.16
1246,2023-11-10 10,32.94
1247,2023-11-10 11,35.59
1248,2023-11-10 12,33.44
1249,2023-11-10 13,29.29
1250,2023-11-10 14,26.75
1251,2023-11-10 15,24.58
1252,2023-11-10 16,23.74
1253,2023-11-10 17,22.9
1254,2023-11-10 18,22.17
1255,2023-11-10 19,21.6
1256,2023-11-10 20,21.35
1257,2023-11-10 21,21.38
1258,2023-11-10 22,21.05
1259,2023-11-10 23,20.1
1260,2023-11-11 00,20.06
1261,2023-11-11 01,19.8
1262,2023-11-11 02,19.71
1263,2023-11-11 03,19.75
1264,2023-11-11 04,19.62
1265,2023-11-11 05,19.62
1266,2023-11-11 06,19.62
1267,2023-11-11 07,
1268,2023-11-11 08,22.21
1269,2023-11-11 09,27.04
1270,2023-11-11 10,27.24
1271,2023-11-11 11,28.52
1272,2023-11-11 12,26.99
1273,2023-11-11 13,28.99
1274,2023-11-11 14,26.07
1275,2023-11-11 15,24.87
1276,2023-11-11 16,23.6
1277,2023-11-11 17,21.47
1278,2023-11-11 18,20.92
1279,2023-11-11 19,20.6
1280,2023-11-11 20,20.49
1281,2023-11-11 21,20.62
1282,2023-11-11 22,20.62
1283,2023-11-11 23,19.88
1284,2023-11-12 00,20.16
1285,2023-11-12 01,20.18
1286,2023-11-12 02,19.74
1287,2023-11-12 03,20.14
1288,2023-11-12 04,20.39
1289,2023-11-12 05,20.25
1290,2023-11-12 06,20.12
1291,2023-11-12 07,19.56
1292,2023-11-12 08,19.6
1293,2023-11-12 09,19.51
1294,2023-11-12 10,19.59
1295,2023-11-12 11,19.3
1296,2023-11-12 12,20.24
1297,2023-11-12 13,20.07
1298,2023-11-12 14,20.11
1299,2023-11-12 15,24.4
1300,2023-11-12 16,21.46
1301,2023-11-12 17,19.11
1302,2023-11-12 18,18.56
1303,2023-11-12 19,18.09
1304,2023-11-12 20,18.04
1305,2023-11-12 21,17.82
1306,2023-11-12 22,17.72
1307,2023-11-12 23,16.93
1308,2023-11-13 00,16.71
1309,2023-11-13 01,16.74
1310,2023-11-13 02,16.25
1311,2023-11-13 03,15.89
1312,2023-11-13 04,15.72
1313,2023-11-13 05,15.28
1314,2023-11-13 06,15.13
1315,2023-11-13 07,15.22
1316,2023-11-13 08,15.08
1317,2023-11-13 09,15.02
1318,2023-11-13 10,15.25
1319,2023-11-13 11,16.62
1320,2023-11-13 12,19.23
1321,2023-11-13 13,21.74
1322,2023-11-13 14,21.06
1323,2023-11-13 15,20.01
1324,2023-11-13 16,17.89
1325,2023-11-13 17,16.03
1326,2023-11-13 18,15.95
1327,2023-11-13 19,16.04
1328,2023-11-13 20,16.08
1329,2023-11-13 21,16.35
1330,2023-11-13 22,16.62
1331,2023-11-13 23,16.56
1332,2023-11-14 00,16.7
1333,2023-11-14 01,17.04
1334,2023-11-14 02,17.29
1335,2023-11-14 03,17.55
1336,2023-11-14 04,17.56
1337,2023-11-14 05,17.51
1338,2023-11-14 06,17.63
1339,2023-11-14 07,17.61
1340,2023-11-14 08,17.43
1341,2023-11-14 09,17.85
1342,2023-11-14 10,18.44
1343,2023-11-14 11,18.28
1344,2023-11-14 12,18.57
1345,2023-11-14 13,18.29
1346,2023-11-14 14,18.28
1347,2023-11-14 15,17.98
1348,2023-11-14 16,17.25
1349,2023-11-14 17,17.15
1350,2023-11-14 18,17.13
1351,2023-11-14 19,17.18
1352,2023-11-14 20,17.38
1353,2023-11-14 21,17.43
1354,2023-11-14 22,17.53
1355,2023-11-14 23,17.51
1356,2023-11-15 00,17.7
1357,2023-11-15 01,17.82
1358,2023-11-15 02,17.94
1359,2023-11-15 03,17.78
1360,2023-11-15 04,17.34
1361,2023-11-15 05,17.68
1362,2023-11-15 06,17.82
1363,2023-11-15 07,18.81
1364,2023-11-15 08,22.4
1365,2023-11-15 09,25.94
1366,2023-11-15 10,28.04
1367,2023-11-15 11,29.52
1368,2023-11-15 12,28.41
1369,2023-11-15 13,29.0
1370,2023-11-15 14,29.48
1371,2023-11-15 15,27.68
1372,2023-11-15 16,24.95
1373,2023-11-15 17,19.51
1374,2023-11-15 18,18.77
1375,2023-11-15 19,18.64
1376,2023-11-15 20,18.02
1377,2023-11-15 21,18.77
1378,2023-11-15 22,19.14
1379,2023-11-15 23,19.21
1380,2023-11-16 00,18.18
1381,2023-11-16 01,17.93
1382,2023-11-16 02,18.21
1383,2023-11-16 03,18.32
1384,2023-11-16 04,18.66
1385,2023-11-16 05,18.77
1386,2023-11-16 06,19.39
1387,2023-11-16 07,20.37
1388,2023-11-16 08,21.3
1389,2023-11-16 09,27.67
1390,2023-11-16 10,24.58
1391,2023-11-16 11,23.0
1392,2023-11-16 12,21.47
1393,2023-11-16 13,20.93
1394,2023-11-16 14,19.91
1395,2023-11-16 15,19.13
1396,2023-11-16 16,18.81
1397,2023-11-16 17,17.77
1398,2023-11-16 18,17.08
1399,2023-11-16 19,16.57
1400,2023-11-16 20,15.74
1401,2023-11-16 21,15.83
1402,2023-11-16 22,15.12
1403,2023-11-16 23,14.58
1404,2023-11-17 00,13.93
1405,2023-11-17 01,13.78
1406,2023-11-17 02,13.82
1407,2023-11-17 03,13.78
1408,2023-11-17 04,13.69
1409,2023-11-17 05,13.71
1410,2023-11-17 06,13.69
1411,2023-11-17 07,13.96
1412,2023-11-17 08,19.04
1413,2023-11-17 09,17.46
1414,2023-11-17 10,22.75
1415,2023-11-17 11,24.33
1416,2023-11-17 12,26.28
1417,2023-11-17 13,24.58
1418,2023-11-17 14,23.97
1419,2023-11-17 15,21.91
1420,2023-11-17 16,19.36
1421,2023-11-17 17,12.82
1422,2023-11-17 18,11.24
1423,2023-11-17 19,10.78
1424,2023-11-17 20,10.48
1425,2023-11-17 21,10.53
1426,2023-11-17 22,10.58
1427,2023-11-17 23,10.69
1428,2023-11-18 00,10.82
1429,2023-11-18 01,10.67
1430,2023-11-18 02,10.22
1431,2023-11-18 03,10.14
1432,2023-11-18 04,9.62
1433,2023-11-18 05,9.81
1434,2023-11-18 06,9.81
1435,2023-11-18 07,12.22
1436,2023-11-18 08,21.01
1437,2023-11-18 09,24.34
1438,2023-11-18 10,24.73
1439,2023-11-18 11,25.73
1440,2023-11-18 12,26.66
1441,2023-11-18 13,26.01
1442,2023-11-18 14,24.82
1443,2023-11-18 15,23.75
1444,2023-11-18 16,18.99
1445,2023-11-18 17,13.85
1446,2023-11-18 18,13.49
1447,2023-11-18 19,12.84
1448,2023-11-18 20,12.22
1449,2023-11-18 21,12.55
1450,2023-11-18 22,12.12
1451,2023-11-18 23,12.12
1452,2023-11-19 00,11.85
1453,2023-11-19 01,
1454,2023-11-19 02,10.82
1455,2023-11-19 03,11.29
1456,2023-11-19 04,10.55
1457,2023-11-19 05,9.38
1458,2023-11-19 06,9.01
1459,2023-11-19 07,11.66
1460,2023-11-19 08,23.38
1461,2023-11-19 09,26.86
1462,2023-11-19 10,28.71
1463,2023-11-19 11,29.49
1464,2023-11-19 12,30.83
1465,2023-11-19 13,29.66
1466,2023-11-19 14,27.68
1467,2023-11-19 15,25.43
1468,2023-11-19 16,22.67
1469,2023-11-19 17,16.44
1470,2023-11-19 18,15.36
1471,2023-11-19 19,15.02
1472,2023-11-19 20,14.22
1473,2023-11-19 21,14.03
1474,2023-11-19 22,12.97
1475,2023-11-19 23,13.71
1476,2023-11-20 00,15.02
1477,2023-11-20 01,14.68
1478,2023-11-20 02,13.84
1479,2023-11-20 03,13.27
1480,2023-11-20 04,12.94
1481,2023-11-20 05,12.12
1482,2023-11-20 06,12.43
1483,2023-11-20 07,16.03
1484,2023-11-20 08,23.17
1485,2023-11-20 09,25.66
1486,2023-11-20 10,28.4
1487,2023-11-20 11,31.19
1488,2023-11-20 12,27.28
1489,2023-11-20 13,31.18
1490,2023-11-20 14,29.7
1491,2023-11-20 15,27.96
1492,2023-11-20 16,24.2
1493,2023-11-20 17,18.67
1494,2023-11-20 18,18.08
1495,2023-11-20 19,17.81
1496,2023-11-20 20,17.83
1497,2023-11-20 21,17.89
1498,2023-11-20 22,17.97
1499,2023-11-20 23,17.49
1500,2023-11-21 00,16.89
1501,2023-11-21 01,15.74
1502,2023-11-21 02,15.02
1503,2023-11-21 03,15.02
1504,2023-11-21 04,14.96
1505,2023-11-21 05,14.56
1506,2023-11-21 06,14.2
1507,2023-11-21 07,15.83
1508,2023-11-21 08,26.19
1509,2023-11-21 09,30.31
1510,2023-11-21 10,32.29
1511,2023-11-21 11,27.42
1512,2023-11-21 12,35.16
1513,2023-11-21 13,28.99
1514,2023-11-21 14,31.12
1515,2023-11-21 15,30.87
1516,2023-11-21 16,27.2
1517,2023-11-21 17,20.86
1518,2023-11-21 18,19.7
1519,2023-11-21 19,18.77
1520,2023-11-21 20,18.08
1521,2023-11-21 21,17.58
1522,2023-11-21 22,17.18
1523,2023-11-21 23,16.5
1524,2023-11-22 00,15.72
1525,2023-11-22 01,15.45
1526,2023-11-22 02,15.38
1527,2023-11-22 03,15.02
1528,2023-11-22 04,14.75
1529,2023-11-22 05,14.18
1530,2023-11-22 06,13.99
1531,2023-11-22 07,15.9
1532,2023-11-22 08,27.34
1533,2023-11-22 09,31.25
1534,2023-11-22 10,32.25
1535,2023-11-22 11,33.73
1536,2023-11-22 12,33.2
1537,2023-11-22 13,32.59
1538,2023-11-22 14,28.33
1539,2023-11-22 15,30.01
1540,2023-11-22 16,26.58
1541,2023-11-22 17,20.64
1542,2023-11-22 18,18.55
1543,2023-11-22 19,17.45
1544,2023-11-22 20,17.13
1545,2023-11-22 21,16.36
1546,2023-11-22 22,16.35
1547,2023-11-22 23,15.76
1548,2023-11-23 00,16.0
1549,2023-11-23 01,15.51
1550,2023-11-23 02,15.02
1551,2023-11-23 03,14.39
1552,2023-11-23 04,14.23
1553,2023-11-23 05,13.55
1554,2023-11-23 06,13.66
1555,2023-11-23 07,15.88
1556,2023-11-23 08,26.6
1557,2023-11-23 09,30.83
1558,2023-11-23 10,33.37
1559,2023-11-23 11,33.46
1560,2023-11-23 12,32.58
1561,2023-11-23 13,32.17
1562,2023-11-23 14,31.76
1563,2023-11-23 15,28.72
1564,2023-11-23 16,25.57
1565,2023-11-23 17,20.27
1566,2023-11-23 18,19.47
1567,2023-11-23 19,18.78
1568,2023-11-23 20,18.53
1569,2023-11-23 21,18.21
1570,2023-11-23 22,17.94
1571,2023-11-23 23,17.98
1572,2023-11-24 00,17.78
1573,2023-11-24 01,17.83
1574,2023-11-24 02,17.44
1575,2023-11-24 03,17.97
1576,2023-11-24 04,18.17
1577,2023-11-24 05,18.02
1578,2023-11-24 06,18.1
1579,2023-11-24 07,18.93
1580,2023-11-24 08,21.94
1581,2023-11-24 09,23.68
1582,2023-11-24 10,22.95
1583,2023-11-24 11,20.54
1584,2023-11-24 12,24.9
1585,2023-11-24 13,25.35
1586,2023-11-24 14,23.42
1587,2023-11-24 15,23.1
1588,2023-11-24 16,21.07
1589,2023-11-24 17,17.67
1590,2023-11-24 18,17.36
1591,2023-11-24 19,16.75
1592,2023-11-24 20,16.79
1593,2023-11-24 21,16.3
1594,2023-11-24 22,16.35
1595,2023-11-24 23,16.42
1596,2023-11-25 00,16.48
1597,2023-11-25 01,16.57
1598,2023-11-25 02,16.48
1599,2023-11-25 03,16.29
1600,2023-11-25 04,16.48
1601,2023-11-25 05,16.64
1602,2023-11-25 06,16.6
1603,2023-11-25 07,17.73
1604,2023-11-25 08,23.13
1605,2023-11-25 09,25.96
1606,2023-11-25 10,27.58
1607,2023-11-25 11,27.05
1608,2023-11-25 12,27.58
1609,2023-11-25 13,27.76
1610,2023-11-25 14,27.42
1611,2023-11-25 15,24.68
1612,2023-11-25 16,22.48
1613,2023-11-25 17,17.65
1614,2023-11-25 18,16.95
1615,2023-11-25 19,16.89
1616,2023-11-25 20,16.89
1617,2023-11-25 21,16.89
1618,2023-11-25 22,16.89
1619,2023-11-25 23,17.03
1620,2023-11-26 00,17.25
1621,2023-11-26 01,17.41
1622,2023-11-26 02,17.96
1623,2023-11-26 03,18.04
1624,2023-11-26 04,17.97
1625,2023-11-26 05,17.35
1626,2023-11-26 06,17.13
1627,2023-11-26 07,17.19
1628,2023-11-26 08,17.99
1629,2023-11-26 09,19.36
1630,2023-11-26 10,19.13
1631,2023-11-26 11,19.26
1632,2023-11-26 12,20.94
1633,2023-11-26 13,20.64
1634,2023-11-26 14,21.49
1635,2023-11-26 15,20.8
1636,2023-11-26 16,19.61
1637,2023-11-26 17,17.97
1638,2023-11-26 18,17.96
1639,2023-11-26 19,17.09
1640,2023-11-26 20,17.28
1641,2023-11-26 21,17.38
1642,2023-11-26 22,17.25
1643,2023-11-26 23,17.49
1644,2023-11-27 00,17.45
1645,2023-11-27 01,16.46
1646,2023-11-27 02,16.08
1647,2023-11-27 03,15.81
1648,2023-11-27 04,15.52
1649,2023-11-27 05,16.03
1650,2023-11-27 06,16.43
1651,2023-11-27 07,17.45
1652,2023-11-27 08,25.8
1653,2023-11-27 09,25.76
1654,2023-11-27 10,27.67
1655,2023-11-27 11,30.28
1656,2023-11-27 12,27.81
1657,2023-11-27 13,25.28
1658,2023-11-27 14,23.59
1659,2023-11-27 15,23.55
1660,2023-11-27 16,24.49
1661,2023-11-27 17,18.77
1662,2023-11-27 18,16.99
1663,2023-11-27 19,17.15
1664,2023-11-27 20,17.68
1665,2023-11-27 21,17.82
1666,2023-11-27 22,17.35
1667,2023-11-27 23,17.67
1668,2023-11-28 00,17.53
1669,2023-11-28 01,17.32
1670,2023-11-28 02,17.25
1671,2023-11-28 03,17.16
1672,2023-11-28 04,17.09
1673,2023-11-28 05,
1674,2023-11-28 06,17.19
1675,2023-11-28 07,17.98
1676,2023-11-28 08,23.6
1677,2023-11-28 09,26.38
1678,2023-11-28 10,28.35
1679,2023-11-28 11,29.12
1680,2023-11-28 12,30.16
1681,2023-11-28 13,31.13
1682,2023-11-28 14,30.37
1683,2023-11-28 15,28.53
1684,2023-11-28 16,25.54
1685,2023-11-28 17,19.55
1686,2023-11-28 18,18.68
1687,2023-11-28 19,17.87
1688,2023-11-28 20,17.92
1689,2023-11-28 21,18.15
1690,2023-11-28 22,17.87
1691,2023-11-28 23,17.48
1692,2023-11-29 00,17.13
1693,2023-11-29 01,16.75
1694,2023-11-29 02,16.11
1695,2023-11-29 03,17.34
1696,2023-11-29 04,18.28
1697,2023-11-29 05,18.41
1698,2023-11-29 06,18.43
1699,2023-11-29 07,19.04
1700,2023-11-29 08,20.78
1701,2023-11-29 09,25.43
1702,2023-11-29 10,28.67
1703,2023-11-29 11,26.19
1704,2023-11-29 12,26.49
1705,2023-11-29 13,26.89
1706,2023-11-29 14,25.79
1707,2023-11-29 15,25.07
1708,2023-11-29 16,23.41
1709,2023-11-29 17,21.55
1710,2023-11-29 18,21.94
1711,2023-11-29 19,20.9
1712,2023-11-29 20,20.11
1713,2023-11-29 21,19.88
1714,2023-11-29 22,20.29
1715,2023-11-29 23,19.42
1716,2023-11-30 00,19.28
1717,2023-11-30 01,19.0
1718,2023-11-30 02,19.7
1719,2023-11-30 03,19.16
1720,2023-11-30 04,18.07
1721,2023-11-30 05,17.61
1722,2023-11-30 06,18.2
1723,2023-11-30 07,19.38
1724,2023-11-30 08,19.75
1725,2023-11-30 09,19.75
1726,2023-11-30 10,21.46
1727,2023-11-30 11,23.5
1728,2023-11-30 12,23.42
1729,2023-11-30 13,22.95
1730,2023-11-30 14,22.58
1731,2023-11-30 15,19.91
1732,2023-11-30 16,18.67
1733,2023-11-30 17,17.83
1734,2023-11-30 18,17.63
1735,2023-11-30 19,17.63
1736,2023-11-30 20,17.68
1737,2023-11-30 21,17.87
1738,2023-11-30 22,17.67
1739,2023-11-30 23,16.93
1740,2023-12-01 00,16.79
1741,2023-12-01 01,16.76
1742,2023-12-01 02,16.66
1743,2023-12-01 03,16.52
1744,2023-12-01 04,16.29
1745,2023-12-01 05,16.29
1746,2023-12-01 06,15.27
1747,2023-12-01 07,15.02
1748,2023-12-01 08,15.62
1749,2023-12-01 09,16.85
1750,2023-12-01 10,18.36
1751,2023-12-01 11,18.38
1752,2023-12-01 12,18.41
1753,2023-12-01 13,17.82
1754,2023-12-01 14,18.64
1755,2023-12-01 15,16.62
1756,2023-12-01 16,15.38
1757,2023-12-01 17,14.83
1758,2023-12-01 18,14.62
1759,2023-12-01 19,14.4
1760,2023-12-01 20,14.48
1761,2023-12-01 21,14.09
1762,2023-12-01 22,14.09
1763,2023-12-01 23,14.27
1764,2023-12-02 00,14.55
1765,2023-12-02 01,14.69
1766,2023-12-02 02,14.8
1767,2023-12-02 03,14.87
1768,2023-12-02 04,14.88
1769,2023-12-02 05,15.02
1770,2023-12-02 06,15.03
1771,2023-12-02 07,15.03
1772,2023-12-02 08,15.77
1773,2023-12-02 09,17.82
1774,2023-12-02 10,19.38
1775,2023-12-02 11,22.96
1776,2023-12-02 12,26.3
1777,2023-12-02 13,19.69
1778,2023-12-02 14,18.77
1779,2023-12-02 15,18.68
1780,2023-12-02 16,17.41
1781,2023-12-02 17,16.3
1782,2023-12-02 18,16.19
1783,2023-12-02 19,16.15
1784,2023-12-02 20,16.12
1785,2023-12-02 21,16.33
1786,2023-12-02 22,16.6
1787,2023-12-02 23,16.82
1788,2023-12-03 00,16.89
1789,2023-12-03 01,17.24
1790,2023-12-03 02,17.48
1791,2023-12-03 03,17.67
1792,2023-12-03 04,17.82
1793,2023-12-03 05,17.83
1794,2023-12-03 06,
1795,2023-12-03 07,18.08
1796,2023-12-03 08,18.76
1797,2023-12-03 09,20.14
1798,2023-12-03 10,19.89
1799,2023-12-03 11,21.8
1800,2023-12-03 12,24.15
1801,2023-12-03 13,21.2
1802,2023-12-03 14,19.89
1803,2023-12-03 15,19.57
1804,2023-12-03 16,19.08
1805,2023-12-03 17,18.08
1806,2023-12-03 18,17.68
1807,2023-12-03 19,17.49
1808,2023-12-03 20,17.69
1809,2023-12-03 21,17.56
1810,2023-12-03 22,17.81
1811,2023-12-03 23,17.82
1812,2023-12-04 00,18.13
1813,2023-12-04 01,18.14
1814,2023-12-04 02,18.06
1815,2023-12-04 03,17.73
1816,2023-12-04 04,17.56
1817,2023-12-04 05,17.48
1818,2023-12-04 06,17.52
1819,2023-12-04 07,17.82
1820,2023-12-04 08,18.24
1821,2023-12-04 09,18.47
1822,2023-12-04 10,19.36
1823,2023-12-04 11,19.4
1824,2023-12-04 12,19.66
1825,2023-12-04 13,19.59
1826,2023-12-04 14,19.68
1827,2023-12-04 15,19.38
1828,2023-12-04 16,18.86
1829,2023-12-04 17,18.62
1830,2023-12-04 18,18.46
1831,2023-12-04 19,18.23
1832,2023-12-04 20,18.27
1833,2023-12-04 21,18.43
1834,2023-12-04 22,18.43
1835,2023-12-04 23,18.44
